"[run number]","template","pherosim-amount","pherotimer","density","rock-stigmergy","pheromone-stigmergy","pheromone-sim-stigmergy","number","template-radius","template-width","pheromone-following","pheromone-drop-concentration","ant-stigmergy","[step]","entrance / amount-of-flood-fills"
"790","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.7900101936799184"
"791","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.8297655453618756"
"792","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.7074413863404689"
"793","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.6228338430173292"
"794","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.7981651376146789"
"795","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.8827726809378186"
"797","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.8766564729867482"
"798","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.7828746177370031"
"796","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.8715596330275229"
"799","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.5871559633027523"
"800","true","261","1","12","true","true","false","100","15","5","false","20","false","100000","0.5504587155963303"
"801","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"802","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"803","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"804","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"805","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"806","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"807","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"808","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"809","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"811","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"810","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"812","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"814","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"813","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"815","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"816","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"817","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"818","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"819","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"820","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"821","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"822","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"825","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"826","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"824","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"823","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"827","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"828","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"829","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"830","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"831","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"832","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"833","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"834","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"835","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"836","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"839","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"840","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"837","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"841","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"842","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"838","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"843","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"844","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"845","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"846","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"847","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"848","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"850","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"849","true","261","1","12","true","true","false","200","15","5","false","20","true","100000","1"
"852","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","1"
"851","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","1"
"853","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","1"
"855","true","261","1","12","true","true","false","200","15","5","false","20","false","100000","1"
